ocid,releasedate,aw_value
ocds-0c46vo-0384-2215,2019-11-16 17:25:58.387034,2831878.32
ocds-0c46vo-0384-SPE3SU19F7GRH,2019-11-16 13:22:11.855356,313.31
ocds-0c46vo-0384-47QSCC19F1U5T,2019-11-16 17:25:57.046336,1397.68
ocds-0c46vo-0384-47QSWA19P0E89,2019-11-16 13:20:36.389648,330.0
ocds-0c46vo-0384-47QSCC20F02P7,2019-11-16 17:25:37.403113,1064.2
ocds-0c46vo-0384-47QSEA20F0M3L,2019-11-16 13:20:27.611272,186.9
ocds-0c46vo-0384-47QSHA19F2CN8,2019-11-16 17:24:17.313827,87.74
ocds-0c46vo-0384-47QSWA20F0D5A,2019-11-16 13:19:27.268033,217.1
ocds-0c46vo-0384-SPE2DX19F0M89,2019-11-16 17:24:13.094655,646.18
ocds-0c46vo-0384-SPE4A619FBMR2,2019-11-16 13:19:09.993432,347.92
ocds-0c46vo-0384-47QSWA20F056G,2019-11-16 17:23:48.609017,4280.32
ocds-0c46vo-0384-47QSHA20P01R5,2019-11-16 13:19:02.719765,99.64
ocds-0c46vo-0384-N0018919F0262,2019-11-16 17:23:21.613743,26668.1
ocds-0c46vo-0384-SPE3SU19F8C5G,2019-11-16 13:18:13.027860,281.16
ocds-0c46vo-0384-47QSWA19F2V0E,2019-11-16 17:23:15.079355,668.48
ocds-0c46vo-0384-47QSCC19F24EG,2019-11-16 13:18:09.915580,282.62
ocds-0c46vo-0384-47QSHA19F2CYS,2019-11-16 17:22:41.802016,114.1
ocds-0c46vo-0384-47QSCC19F24EP,2019-11-16 13:16:05.064030,311.7
ocds-0c46vo-0384-47QSEA20F09BT,2019-11-16 17:21:41.627664,8.24
ocds-0c46vo-0384-SP47W119F911D,2019-11-16 13:15:50.675619,385.25
ocds-0c46vo-0384-47QSHA20F06HT,2019-11-16 17:21:20.682985,18.12
ocds-0c46vo-0384-SPE7MX19FAH1Y,2019-11-16 13:15:35.703039,391.86
ocds-0c46vo-0384-SPE2DX19FC2RK,2019-11-16 17:20:59.099843,733.66
ocds-0c46vo-0384-47QSEA20F0MAC,2019-11-16 13:14:37.079515,16.3
ocds-0c46vo-0384-47QSWA20F05NG,2019-11-16 17:20:48.198816,28.87
ocds-0c46vo-0384-SPE4AX19F2131,2019-11-16 13:14:28.715034,401.46
ocds-0c46vo-0133-576771-2019,2019-12-05 00:00:00.000000,167677.32
ocds-0c46vo-0384-47QSEA20F09AR,2019-11-16 17:20:43.552887,30.42
ocds-0c46vo-0384-SPE60719FC7CG,2019-11-16 13:14:15.603103,406.36
ocds-0c46vo-0001-9142c1eb-c563-4bb5-9dc5-53bacce76fad,2019-01-09 15:38:12.000000,100000
ocds-0c46vo-0001-9142c1eb-c563-4bb5-9dc5-53bacce76fad,2019-01-09 15:38:12.000000,100000
ocds-0c46vo-0001-7056e902-dfa8-4527-a8b9-f95af6a9c60a,2019-01-09 15:39:39.000000,126000
ocds-0c46vo-0001-d08cdc72-7b8e-431b-92b1-5da9dd158dc2,2019-01-09 15:41:13.000000,48000
ocds-0c46vo-0001-91ae8c3f-eee8-494b-974b-92598ffa241b,2019-01-09 15:43:26.000000,133320
ocds-0c46vo-0384-SPE7L119FAKY4,2019-11-16 17:20:39.636584,1.71
ocds-0c46vo-0384-SPE3SU19F8C7S,2019-11-16 13:14:13.853705,338.26
ocds-0c46vo-0133-576726-2019,2019-12-05 00:00:00.000000,2576.02
ocds-0c46vo-0133-576726-2019,2019-12-05 00:00:00.000000,2285.75
ocds-0c46vo-0133-576726-2019,2019-12-05 00:00:00.000000,4056.97
ocds-0c46vo-0133-576726-2019,2019-12-05 00:00:00.000000,7149.89
ocds-0c46vo-0133-573490-2019,2019-12-04 00:00:00.000000,3004.0
ocds-0c46vo-0133-573490-2019,2019-12-04 00:00:00.000000,737.0
ocds-0c46vo-0133-573385-2019,2019-12-04 00:00:00.000000,38880.0
ocds-0c46vo-0384-47QSHA20F06MT,2019-11-16 17:19:45.330788,47.04
ocds-0c46vo-0133-573382-2019,2019-12-04 00:00:00.000000,41930.0
ocds-0c46vo-0133-576726-2019,2019-12-05 00:00:00.000000,4047.53
ocds-0c46vo-0384-47QSWA20F0D74,2019-11-16 13:13:46.082791,68.4
ocds-0c46vo-0384-SPE30019F3M96,2019-11-16 17:19:02.605752,794.84
ocds-0c46vo-0384-SPE3SU19F8B0W,2019-11-16 13:12:59.469804,352.96
ocds-0c46vo-0384-47QSWA20F05L3,2019-11-16 17:17:46.345080,112.32
ocds-0c46vo-0384-47QSCC20F07ZQ,2019-11-16 13:12:56.451539,159.96
ocds-0c46vo-0384-47QSHA19F2ED4,2019-11-16 17:17:42.007285,5.76
ocds-0c46vo-0384-47QSEA20P00VR,2019-11-16 13:12:40.220057,105.0
ocds-0c46vo-0384-SPE2D619F30TD,2019-11-16 17:15:40.601790,12945.8
ocds-0c46vo-0384-SPE2D619F98WX,2019-11-16 13:12:17.188107,362.5
ocds-0c46vo-0384-SPE3SU19F870D,2019-11-16 17:15:05.627529,941.96
ocds-0c46vo-0384-SPE60719FBPAJ,2019-11-16 13:12:14.248274,5613.05
ocds-0c46vo-0384-SPE60719FCZ0M,2019-11-16 17:14:36.768184,960.77
ocds-0c46vo-0384-SPE2DV19F2CUW,2019-11-16 13:12:12.317609,364.0
ocds-0c46vo-0384-47QSHA19F2E11,2019-11-16 17:12:47.155752,11.4
ocds-0c46vo-0384-SPE8E319FJC77,2019-11-16 13:12:00.010299,366.57
ocds-0c46vo-0384-47QSHA19F2EYW,2019-11-16 17:12:01.361863,12.34
ocds-0c46vo-0384-SPE2D619F34JE,2019-11-16 13:11:34.676054,8822.68
ocds-0c46vo-0384-SPE60719FCZ1C,2019-11-16 17:11:58.974280,1075.32
ocds-0c46vo-0384-47QSCC19F1V91,2019-11-16 13:11:11.685929,449.7
ocds-0c46vo-0384-SPE8E519F3996,2019-11-16 17:11:36.820904,1111.55
ocds-0c46vo-0384-47QSHA20F0FWK,2019-11-16 13:08:25.104064,114.12
ocds-0c46vo-0384-47QSEA19F4FN2,2019-11-16 17:10:57.806664,1144.0
ocds-0c46vo-0384-47QSCC19F1FNF,2019-11-16 13:07:02.013010,5.69
ocds-0c46vo-0384-47QSCC20F02VL,2019-11-16 17:10:18.162474,762.0
ocds-0c46vo-0384-SPE2D519F5906,2019-11-16 13:06:22.452184,448.5
ocds-0c46vo-0384-47QSMA20F00TB,2019-11-16 17:10:13.602645,1156.96
ocds-0c46vo-0384-SPE2DV19FWRG8,2019-11-16 13:06:12.869933,7.04
ocds-0c46vo-0384-SPE2DV19FY7AY,2019-11-16 17:09:40.455496,15.4
ocds-0c46vo-0384-47QSCC20F07S3,2019-11-16 13:05:42.662646,232.12
ocds-0c46vo-0384-SPE2D819FDF77,2019-11-16 17:07:43.108731,1386.41
ocds-0c46vo-0384-47QSWA19F2064,2019-11-16 13:05:21.029274,8.82
ocds-0c46vo-0384-47QSEA20F0A4L,2019-11-16 17:07:30.782417,708.75
ocds-0c46vo-0384-47QSEA20P00W3,2019-11-16 13:05:09.359095,1050.0
ocds-0c46vo-0384-W912D019F8V76,2019-11-16 17:06:53.255485,1470.0
ocds-0c46vo-0384-SPE2DV19F06VW,2019-11-16 13:04:53.242112,471.57
ocds-0c46vo-0384-SPE2DV19F2NA5,2019-11-16 17:06:52.193833,1472.19
ocds-0c46vo-0384-47QSWA19F1ZVX,2019-11-16 13:04:19.501771,11.07
ocds-0c46vo-0384-47QSEA20F0ANC,2019-11-16 17:05:06.448021,26.0
ocds-0c46vo-0384-SPE2DX19FE5X6,2019-11-16 13:04:12.979347,484.56
ocds-0c46vo-0384-SPE2D819F09JK,2019-11-16 17:04:45.925459,92762.51
ocds-0c46vo-0384-SPE2DV19FCUEF,2019-11-16 13:03:58.286115,492.8
ocds-0c46vo-0384-47QSEA20F0AP3,2019-11-16 17:04:12.333280,34.8
ocds-0c46vo-0384-SPE30019F3P5W,2019-11-16 13:03:53.181855,495.6
ocds-0c46vo-0384-47QSEA19F3XM8,2019-11-16 17:03:17.482781,25.89
ocds-0c46vo-0384-SPE30019F3PC6,2019-11-16 13:01:47.183598,535.77
ocds-0c46vo-0384-47QSCC20F034Q,2019-11-16 17:03:08.083461,47.88
ocds-0c46vo-0384-47QSCC19F1VLL,2019-11-16 13:01:41.379085,623.84
ocds-0c46vo-0384-47QSWA20F0652,2019-11-16 17:01:29.747712,77.49
ocds-0c46vo-0384-47QSWA20F0DZA,2019-11-16 12:59:26.945722,120.4
ocds-0c46vo-0384-SPE60119FB59B,2019-11-16 17:00:34.344712,2222.5
ocds-0c46vo-0384-SPE3SU19F89XM,2019-11-16 12:58:57.195416,603.31
ocds-0c46vo-0384-47QSWA19F2HL2,2019-11-16 17:00:33.197024,30.9
ocds-0c46vo-0384-SPE30019F38XA,2019-11-16 12:58:49.674950,691.8
ocds-0c46vo-0384-47QSCC19F231B,2019-11-16 17:00:24.918938,2277.01
ocds-0c46vo-0384-SPE3SU19F8AHC,2019-11-16 12:58:10.492968,633.0
ocds-0c46vo-0384-SPE2DV19FCUCD,2019-11-16 17:00:24.159847,2280.32
ocds-0c46vo-0384-SPE2DV19FCBJL,2019-11-16 12:57:15.244495,23.52
ocds-0c46vo-0384-SPE2D619F70KC,2019-11-16 17:00:22.932945,31.5
ocds-0c46vo-0384-SPE2D619F95KT,2019-11-16 12:57:01.623331,677.76
ocds-0c46vo-0384-SPE2D619F93LV,2019-11-16 16:59:55.796231,2361.33
ocds-0c46vo-0384-47QSCC20F08E3,2019-11-16 12:55:59.197864,1113.8
ocds-0c46vo-0384-SPE7L719P2724,2019-11-16 16:59:44.450810,2436.9
ocds-0c46vo-0384-SPE2DV19F7M6W,2019-11-16 12:55:55.149267,725.2
ocds-0c46vo-0384-SPE2DV19F01U8,2019-11-16 16:59:39.151039,33.24
ocds-0c46vo-0384-SPE2DV19FU8R2,2019-11-16 12:54:30.515156,28.98
ocds-0c46vo-0384-47QSMA20F00VT,2019-11-16 16:59:12.867864,151.9
ocds-0c46vo-0384-SPE8E519F3572,2019-11-16 12:54:20.827427,825.35
ocds-0c46vo-0384-SPE5E319V6301,2019-11-16 16:59:10.617957,2537.5
ocds-0c46vo-0384-SPE3SU19F8APR,2019-11-16 12:54:10.963124,815.38
ocds-0c46vo-0384-SPE5E219V4754,2019-11-16 16:59:06.639581,2572.05
ocds-0c46vo-0384-47QSHA20F0H3H,2019-11-16 12:53:48.202380,29.02
ocds-0c46vo-0384-SPE8E219F7893,2019-11-16 16:59:02.135779,2601.19
ocds-0c46vo-0384-47QSHA20F0G6P,2019-11-16 12:53:28.756734,25.18
ocds-0c46vo-0384-SPE7L019V3808,2019-11-16 16:58:59.067951,2625.0
ocds-0c46vo-0384-SPE2D619F35YK,2019-11-16 12:53:28.288384,30.9
ocds-0c46vo-0384-SPE7MX19FAF26,2019-11-16 16:58:34.937533,0.11
ocds-0c46vo-0384-47QSCC19F24NS,2019-11-16 12:52:58.959716,878.45
ocds-0c46vo-0384-SPE2D419F068U,2019-11-16 16:58:23.870381,35.9
ocds-0c46vo-0384-SPE7L519P0512,2019-11-16 12:51:38.429973,972.0
ocds-0c46vo-0384-SPE7M319P2619,2019-11-16 16:57:31.912810,38.4
ocds-0c46vo-0384-47QSEA20F0NUA,2019-11-16 12:50:22.869605,411.04
ocds-0c46vo-0384-SPE2DX19FR6H4,2019-11-16 16:57:17.716990,3011.6
ocds-0c46vo-0384-SPE2D619F36CZ,2019-11-16 12:49:52.361108,37.7
ocds-0c46vo-0384-47QSCC19F1F5V,2019-11-16 16:56:48.416064,3.33
ocds-0c46vo-0384-47QSWA20F0DMK,2019-11-16 12:49:25.680666,72.0
ocds-0c46vo-0384-47QSHA19F2DFT,2019-11-16 16:56:39.667148,40.96
ocds-0c46vo-0384-SPE30019F3PZA,2019-11-16 12:49:24.035706,1122.2
ocds-0c46vo-0384-SPE2DX19FP1MN,2019-11-16 16:54:55.395508,3628.55
ocds-0c46vo-0384-SPE2DX19F7TFF,2019-11-16 12:48:45.963732,1067.96
ocds-0c46vo-0384-47QSEA19F3YQP,2019-11-16 16:54:33.752174,46.9
ocds-0c46vo-0384-SPE2DX19FP1RJ,2019-11-16 12:48:22.167169,1206.28
ocds-0c46vo-0384-47QSEA19P04LP,2019-11-16 16:54:19.825407,7.5
ocds-0c46vo-0384-SPE4A619FBMZ1,2019-11-16 12:47:51.945612,1127.1
ocds-0c46vo-0384-SPE4A619F088U,2019-11-16 16:54:09.166118,3996.0
ocds-0c46vo-0384-47QSHA19F2UX5,2019-11-16 12:47:35.204069,1324.1
ocds-0c46vo-0133-576649-2019,2019-12-05 00:00:00.000000,282500.0
ocds-0c46vo-0384-47QSWA20F062H,2019-11-16 16:53:52.685856,2833.0
ocds-0c46vo-0384-47QSHA20F0H9X,2019-11-16 12:47:07.569448,1344.3
ocds-0c46vo-0384-SPE7MX19FAE44,2019-11-16 16:53:34.757813,8.4
ocds-0c46vo-0384-SPE2DX19F3RCB,2019-11-16 12:46:34.750382,1415.9
ocds-0c46vo-0384-47QSHA19F1YLX,2019-11-16 16:52:31.637125,9.99
ocds-0c46vo-0384-SPE2D419F077V,2019-11-16 12:46:31.432755,1208.41
ocds-0c46vo-0384-SPE2D619F70FE,2019-11-16 16:51:46.580922,53.5
ocds-0c46vo-0384-SPE2DV19FKSQV,2019-11-16 12:46:25.766316,1217.76
ocds-0c46vo-0384-47QSHA19F1YQ9,2019-11-16 16:50:45.190268,13.11
ocds-0c46vo-0384-47QSWA19F2J96,2019-11-16 12:45:43.507721,1257.36
ocds-0c46vo-0384-SPE2DX19F2V3M,2019-11-16 16:50:23.027319,5913.3
ocds-0c46vo-0384-SP47W119F519C,2019-11-16 12:45:15.920095,49.5
ocds-0c46vo-0384-SPE2D619F70XD,2019-11-16 16:50:19.603951,57.33
ocds-0c46vo-0384-47QSHA19F2FTM,2019-11-16 12:44:56.011290,1325.0
ocds-0c46vo-0384-47QSEA20F0BPH,2019-11-16 16:50:03.612340,13.65
ocds-0c46vo-0384-SPE4A619FBMU0,2019-11-16 12:44:12.076388,1376.3
ocds-0c46vo-0384-SPE4A619FB4TT,2019-11-16 16:49:59.507948,14.2
ocds-0c46vo-0384-SPE3SU19F7F79,2019-11-16 12:44:05.714904,1389.41
ocds-0c46vo-0384-SPE2DX19F51H7,2019-11-16 16:49:33.199514,59.28
ocds-0c46vo-0133-575481-2019,2019-12-05 00:00:00.000000,25160.0
ocds-0c46vo-0384-47QSEA20F0NNH,2019-11-16 12:41:50.456836,13.13
ocds-0c46vo-0384-SPE60719FCBF5,2019-11-16 16:49:13.093077,6675.01
ocds-0c46vo-0384-47QSMA20P08QE,2019-11-16 12:41:34.456999,2069.88
ocds-0c46vo-0384-47QSWA19P0B5A,2019-11-16 16:48:17.953128,16.5
ocds-0c46vo-0384-SPE30019F3NTH,2019-11-16 12:41:07.994833,2377.0
ocds-0c46vo-0384-47QSEA20F0BMB,2019-11-16 16:48:00.845959,30.42
ocds-0c46vo-0384-N0010419PBR92,2019-11-16 12:41:07.336752,2380.0
ocds-0c46vo-0001-75b612b1-917b-41cb-bfb9-947028add308,2019-01-08 08:21:22.000000,30999
ocds-0c46vo-0384-47QSWA20F06Z6,2019-11-16 16:47:59.740691,30.48
ocds-0c46vo-0384-SPE2DV19F8V5L,2019-11-16 12:40:49.355899,59.72
ocds-0c46vo-0384-SPE2DV19F2XLP,2019-11-16 16:47:50.542529,7999.39
ocds-0c46vo-0384-SPE2DV19F5W7Q,2019-11-16 12:40:47.086697,2479.75
ocds-0c46vo-0384-47QSEA20F0BPK,2019-11-16 16:47:44.960424,32.6
ocds-0c46vo-0384-SPE7M119F301P,2019-11-16 12:40:33.934926,61.28
ocds-0c46vo-0384-47QSWA20F06Q4,2019-11-16 16:46:50.911956,39.39
ocds-0c46vo-0384-SPE2DX19F8WMF,2019-11-16 12:39:34.461147,2782.96
ocds-0c46vo-0384-47QSEA20F0B9Q,2019-11-16 16:46:42.375164,40.8
ocds-0c46vo-0384-47QSWA19F1ZY4,2019-11-16 12:38:57.056366,65.4
ocds-0c46vo-0384-15B11119PUA130187,2019-11-16 16:46:39.543283,9454.92
ocds-0c46vo-0384-SPE7M519V5960,2019-11-16 12:38:31.546505,1840.44
ocds-0c46vo-0384-47QMCE19FA306,2019-11-16 16:46:01.711790,10300.0
ocds-0c46vo-0384-SPE2DV19FFFUL,2019-11-16 12:38:05.294814,67.16
ocds-0c46vo-0384-SPE5EK19V3200,2019-11-16 16:45:22.922835,11438.82
ocds-0c46vo-0384-47QSCC19F1VTR,2019-11-16 12:37:37.623165,1986.25
ocds-0c46vo-0384-N0012419P0135,2019-11-16 16:44:21.330349,12968.63
ocds-0c46vo-0384-SPE2DX19F6FXC,2019-11-16 12:36:22.248318,2162.6
ocds-0c46vo-0384-SPE3SU19F5ZH2,2019-11-16 16:43:41.912149,24.75
ocds-0c46vo-0384-SPE4A619FZ0KL,2019-11-16 12:36:12.407940,2217.54
ocds-0c46vo-0384-SPE4A719P7364,2019-11-16 16:43:00.313456,15444.0
ocds-0c46vo-0384-47QSCC19F24RC,2019-11-16 12:36:03.866336,4248.34
ocds-0c46vo-0384-SPE30019F37QB,2019-11-16 16:42:14.445209,82.49
ocds-0c46vo-0384-SPE4A619FB6TV,2019-11-16 12:35:53.043150,74.88
ocds-0c46vo-0384-SPE4A619F088W,2019-11-16 16:41:53.521388,18179.0
ocds-0c46vo-0384-SPE2DX19FCHFN,2019-11-16 12:35:13.522221,75.7
ocds-0c46vo-0384-SPE4A719F5912,2019-11-16 16:41:50.719835,18352.86
ocds-0c46vo-0384-SPE2DV19F81H1,2019-11-16 12:35:10.911375,4962.01
ocds-0c46vo-0384-SPE5E919V2706,2019-11-16 16:41:43.363437,83.85
ocds-0c46vo-0384-SPE2DX19F8WMV,2019-11-16 12:34:47.810187,5135.46
ocds-0c46vo-0384-SPE2DV19F1Y3R,2019-11-16 16:41:33.317348,85.4
ocds-0c46vo-0384-47QSCC19F1VCB,2019-11-16 12:34:19.516596,2496.45
ocds-0c46vo-0384-SPE2DV19FE8EN,2019-11-16 16:41:11.117882,28.77
ocds-0c46vo-0384-47QSWA20F0EDE,2019-11-16 12:33:45.739922,24.78
ocds-0c46vo-0384-47QSHA20F08C2,2019-11-16 16:40:46.135795,134.26
ocds-0c46vo-0384-SPE2D619F35SY,2019-11-16 12:32:10.305743,85.95
ocds-0c46vo-0384-47QSEA20F0BBH,2019-11-16 16:40:40.512114,137.15
ocds-0c46vo-0384-47QSCC20F08T2,2019-11-16 12:31:52.806967,47.56
ocds-0c46vo-0384-47QSHA20F0838,2019-11-16 16:40:38.138378,137.61
ocds-0c46vo-0384-SPE2D619F97RL,2019-11-16 12:30:16.735009,10962.0
ocds-0c46vo-0133-605670-2019,2019-12-20 00:00:00.000000,379800.0
ocds-0c46vo-0133-605651-2019,2019-12-20 00:00:00.000000,70532.75
ocds-0c46vo-0133-605595-2019,2019-12-20 00:00:00.000000,3454.6
ocds-0c46vo-0133-605468-2019,2019-12-20 00:00:00.000000,169698.0
ocds-0c46vo-0133-604619-2019,2019-12-20 00:00:00.000000,84350000.0
ocds-0c46vo-0422-339168,2019-11-25 21:03:53.989053,10190000.0
ocds-0c46vo-0422-322566,2019-11-25 21:03:50.051808,900000000.0
ocds-0c46vo-0422-321702,2019-11-25 21:03:14.042335,104628000.0
ocds-0c46vo-0422-334605,2019-11-25 21:00:07.634370,750000000.0
ocds-0c46vo-0422-325422,2019-11-25 20:59:17.240019,4810000.0
ocds-0c46vo-0422-324942,2019-11-25 20:59:00.497357,19821936.0
ocds-0c46vo-0422-319573,2019-11-25 20:56:42.260361,284043500.0
ocds-0c46vo-0422-343031,2019-11-25 21:04:15.719942,30000000.0
ocds-0c46vo-0422-312579,2019-11-25 20:54:51.042291,842999400.0
ocds-0c46vo-0422-310036,2019-11-25 20:54:20.964426,20484000.0
ocds-0c46vo-0422-307550,2019-11-25 20:53:33.997206,415000.0
ocds-0c46vo-0422-308296,2019-11-25 20:53:50.121520,125000000.0
ocds-0c46vo-0422-301302,2019-11-25 20:52:03.219715,6718000.0
ocds-0c46vo-0422-300777,2019-11-25 20:51:59.821360,4707000.0
ocds-0c46vo-0422-298112,2019-11-25 20:50:39.889507,60000000.0
ocds-0c46vo-0422-293638,2019-11-25 20:50:36.323738,358702000.0
ocds-0c46vo-0422-289856,2019-11-25 20:49:18.875391,5100000.0
ocds-0c46vo-0422-289854,2019-11-25 20:49:18.856862,14500000.0
ocds-0c46vo-0422-283235,2019-11-25 20:46:59.130063,183480000.0
ocds-0c46vo-0384-47QSEA20F0BPS,2019-11-16 16:40:20.978330,148.52
ocds-0c46vo-0384-SPE5EK19V2913,2019-11-16 12:29:48.729898,3575.0
ocds-0c46vo-0384-47QSMA20F00WB,2019-11-16 16:38:44.627855,211.48
ocds-0c46vo-0384-47QSCC20F08VC,2019-11-16 12:29:47.421250,144.0
ocds-0c46vo-0384-SPE2DV19F09Q2,2019-11-16 16:38:37.065333,32.84
ocds-0c46vo-0384-SPE4A419V4231,2019-11-16 12:29:10.189386,3717.36
ocds-0c46vo-0384-47QSCC19F1FF6,2019-11-16 16:38:27.135498,33.9
ocds-0c46vo-0422-267907,2019-11-25 20:45:10.805090,1112842343.0
ocds-0c46vo-0384-SPE2DX19FT1U6,2019-11-16 12:28:26.273525,3956.01
ocds-0c46vo-0384-SPE2DV19FFJEJ,2019-11-16 16:37:58.234808,100.14
ocds-0c46vo-0133-061464-2020,2020-02-07 00:00:00.000000,161007.6
ocds-0c46vo-0133-606607-2019,2019-12-20 00:00:00.000000,110745.0
ocds-0c46vo-0384-47QSWA20F0EV8,2019-11-16 12:27:59.993559,577.8
ocds-0c46vo-0384-SPE2D619F70JH,2019-11-16 16:37:55.765359,100.26
ocds-0c46vo-0384-SPE2D619F72MT,2019-11-16 12:26:09.904749,4833.2
ocds-0c46vo-0384-SPE3SU19F7DVJ,2019-11-16 16:36:23.569436,105.91
ocds-0c46vo-0384-SPE8E519F3573,2019-11-16 12:25:36.815689,4931.7
ocds-0c46vo-0384-SPE7L019P1083,2019-11-16 16:35:56.959291,106.65
ocds-0c46vo-0384-47QSCC19F24RZ,2019-11-16 12:25:34.454203,26618.0
ocds-0c46vo-0384-47QSEA20F0BWU,2019-11-16 16:35:21.483276,444.24
ocds-0c46vo-0384-70Z03919PPCC18900,2019-11-16 12:24:42.672803,5434.57
ocds-0c46vo-0384-SPE3SU19F7D92,2019-11-16 16:34:32.769381,112.96
ocds-0c46vo-0384-SPE7L019P1107,2019-11-16 12:23:59.558764,5700.0
ocds-0c46vo-0384-SPE3SU19F7DNC,2019-11-16 16:34:29.953120,113.3
ocds-0c46vo-0384-SPE2D819FDH07,2019-11-16 12:23:34.804855,51249.48
ocds-0c46vo-0384-SPE3SU19F7CC6,2019-11-16 16:34:21.307763,114.25
ocds-0c46vo-0384-SPE30019F2NV5,2019-11-16 12:21:59.419934,116.55
ocds-0c46vo-0384-SPE2D619F32QD,2019-11-16 16:34:07.416296,42.8
ocds-0c46vo-0384-SPE3SU19F62AU,2019-11-16 12:21:16.156607,118.35
ocds-0c46vo-0384-47QSCC20F03JM,2019-11-16 16:33:42.690684,677.82
ocds-0c46vo-0133-061461-2020,2020-02-07 00:00:00.000000,4532.63
ocds-0c46vo-0384-47QSEA20F0P98,2019-11-16 12:21:10.076034,7212.0
ocds-0c46vo-0384-47QSWA19F1YCN,2019-11-16 16:32:34.012289,45.2
ocds-0c46vo-0384-SPE2DX19F0L0Q,2019-11-16 12:21:06.293331,7495.94
ocds-0c46vo-0384-47QSHA19F2EB2,2019-11-16 16:32:18.857317,123.19
ocds-0c46vo-0384-SPE30019F3900,2019-11-16 12:19:47.135924,8586.51
ocds-0c46vo-0384-47QSCC19F1V1U,2019-11-16 16:32:18.237575,123.24
ocds-0c46vo-0384-47QSEA20F0Q4L,2019-11-16 12:19:22.189916,150.0
ocds-0c46vo-0384-47QMCA19F06RN,2019-11-16 16:32:11.932652,31157.0
ocds-0c46vo-0133-606586-2019,2019-12-20 00:00:00.000000,2832677.0
ocds-0c46vo-0001-70797f2d-8141-4328-8ec4-80f2770d0aff,2019-01-21 10:15:34.000000,136108
ocds-0c46vo-0384-47QSEA20F0PLH,2019-11-16 12:18:42.549210,295.2
ocds-0c46vo-0384-47QSEA19F34EV,2019-11-16 16:31:36.796361,48.0
ocds-0c46vo-0384-SPE2DH19V1794,2019-11-16 12:18:10.253911,0.0
ocds-0c46vo-0384-47QMCA19F06U5,2019-11-16 16:31:31.910932,33397.0
ocds-0c46vo-0001-745ee097-b436-4204-8f46-1a2ddb628d60,2019-02-12 16:29:40.000000,26500
ocds-0c46vo-0133-607511-2019,2019-12-20 00:00:00.000000,13714.2
ocds-0c46vo-0133-607074-2019,2019-12-20 00:00:00.000000,815920.0
ocds-0c46vo-0384-47QSEA20F0PYY,2019-11-16 12:16:59.884785,568.75
ocds-0c46vo-0384-47QSEA20F0BJV,2019-11-16 16:30:15.203524,5000.0
ocds-0c46vo-0384-SPE2DX19F11BJ,2019-11-16 12:16:09.699382,136.2
ocds-0c46vo-0384-SPE2D619F71FP,2019-11-16 16:29:59.797257,134.44
ocds-0c46vo-0384-47QSCC20F094R,2019-11-16 12:15:08.824982,389.71
ocds-0c46vo-0384-47QSEA19F3YJ0,2019-11-16 16:28:39.828613,142.62
ocds-0c46vo-0384-SPE7MX19FAT1M,2019-11-16 12:14:42.615072,7.17
ocds-0c46vo-0422-365050,2019-11-25 21:11:29.116931,17500000.0
ocds-0c46vo-0422-328894,2019-11-25 21:01:11.526055,33000580.0
ocds-0c46vo-0422-335892,2019-11-25 21:00:57.121531,38100000.0
ocds-0c46vo-0384-47QSEA20F0CGD,2019-11-16 16:28:14.024340,0.0
ocds-0c46vo-0384-47QSHA19F2W5K,2019-11-16 12:14:41.430315,7.23
ocds-0c46vo-0384-SPE8EE19F2342,2019-11-16 16:28:10.394079,143.98
ocds-0c46vo-0384-SPE3SU19F609B,2019-11-16 12:14:12.700823,144.57
ocds-0c46vo-0384-47QSHA19F1Y7T,2019-11-16 16:28:01.780588,57.45
ocds-0c46vo-0384-47QSEA20F0PES,2019-11-16 12:13:49.578709,217.44
ocds-0c46vo-0384-47QSWA19F1YPM,2019-11-16 16:27:55.717574,58.55
ocds-0c46vo-0384-SPE60519FST07,2019-11-16 12:12:50.065413,18863.1
ocds-0c46vo-0384-47QSEA20F0D0M,2019-11-16 16:27:49.614847,6.0
ocds-0c46vo-0384-SPE5E919V3036,2019-11-16 12:12:36.307754,11.0
ocds-0c46vo-0384-47QSHA19F2E16,2019-11-16 16:27:27.139142,147.72
ocds-0c46vo-0384-36C26320P0089,2019-11-16 12:12:06.993681,20121.0
ocds-0c46vo-0384-47QSWA20F07BF,2019-11-16 16:27:02.936127,14.4
ocds-0c46vo-0384-SPE2DV19FM8R8,2019-11-16 12:11:36.722065,12.85
ocds-0c46vo-0422-329924,2019-11-25 21:00:23.865308,14677300.0
ocds-0c46vo-0422-323540,2019-11-25 20:58:10.733684,31177000.0
ocds-0c46vo-0422-303493,2019-11-25 20:56:38.794180,9856200.0
ocds-0c46vo-0422-308595,2019-11-25 20:53:55.334372,25000000.0
ocds-0c46vo-0422-298018,2019-11-25 20:50:44.813236,2809456471.0
ocds-0c46vo-0422-292709,2019-11-25 20:50:20.638079,12870000.0
ocds-0c46vo-0384-47QSEA20F0C6B,2019-11-16 16:26:53.252524,14.76
ocds-0c46vo-0422-291761,2019-11-25 20:49:57.767482,4195200.0
ocds-0c46vo-0384-SPE2DX19FAQAW,2019-11-16 12:11:25.838276,13.4
ocds-0c46vo-0384-47QSEA19F34LK,2019-11-16 16:24:35.330045,66.15
